,index,departement,createdAt,lieu_id,categorie
590,0,Paris,2018-01,253,Formation français
591,1,Paris,2018-01,253,Ordinateur
592,2,Paris,2018-01,253,Wifi
593,3,Paris,2018-01,253,Prise
594,4,Paris,2018-01,253,Bibliothèque
595,0,Paris,2018-01,254,Atelier numérique
596,1,Paris,2018-01,254,Formation français
597,2,Paris,2018-01,254,Ordinateur
598,3,Paris,2018-01,254,Wifi
599,4,Paris,2018-01,254,Bibliothèque
600,5,Paris,2018-01,254,Activités
601,0,Paris,2018-01,255,Ordinateur
602,1,Paris,2018-01,255,Wifi
603,2,Paris,2018-01,255,Prise
604,3,Paris,2018-01,255,Bibliothèque
605,0,Paris,2018-01,256,Ordinateur
606,1,Paris,2018-01,256,Wifi
607,2,Paris,2018-01,256,Bibliothèque
608,0,Paris,2018-01,259,Formation français
609,1,Paris,2018-01,259,Ordinateur
610,2,Paris,2018-01,259,Wifi
611,3,Paris,2018-01,259,Bibliothèque
612,0,Paris,2018-01,260,Atelier numérique
613,1,Paris,2018-01,260,Ordinateur
614,2,Paris,2018-01,260,Wifi
615,3,Paris,2018-01,260,Prise
616,4,Paris,2018-01,260,Bibliothèque
617,0,Paris,2018-01,261,Ordinateur
618,1,Paris,2018-01,261,Wifi
619,2,Paris,2018-01,261,Bibliothèque
620,3,Paris,2018-01,261,Activités
621,0,Paris,2018-01,263,Atelier numérique
622,1,Paris,2018-01,263,Ordinateur
623,2,Paris,2018-01,263,Wifi
624,3,Paris,2018-01,263,Prise
625,4,Paris,2018-01,263,Bibliothèque
626,0,Paris,2018-01,266,Atelier numérique
627,1,Paris,2018-01,266,Formation français
628,2,Paris,2018-01,266,Ordinateur
629,3,Paris,2018-01,266,Wifi
630,4,Paris,2018-01,266,Prise
631,5,Paris,2018-01,266,Bibliothèque
632,0,Paris,2018-01,267,Ordinateur
633,1,Paris,2018-01,267,Wifi
634,2,Paris,2018-01,267,Bibliothèque
635,0,Paris,2018-01,268,Bibliothèque
636,0,Paris,2018-01,269,Atelier numérique
637,1,Paris,2018-01,269,Formation français
638,2,Paris,2018-01,269,Ordinateur
639,3,Paris,2018-01,269,Wifi
640,4,Paris,2018-01,269,Prise
641,5,Paris,2018-01,269,Bibliothèque
642,6,Paris,2018-01,269,Activités
643,0,Paris,2018-01,270,Atelier numérique
644,1,Paris,2018-01,270,Formation français
645,2,Paris,2018-01,270,Ordinateur
646,3,Paris,2018-01,270,Wifi
647,4,Paris,2018-01,270,Prise
648,5,Paris,2018-01,270,Bibliothèque
649,0,Paris,2018-01,271,Atelier numérique
650,1,Paris,2018-01,271,Formation français
651,2,Paris,2018-01,271,Soutien scolaire
652,3,Paris,2018-01,271,Ecrivain public
653,4,Paris,2018-01,271,Conseil administratif
654,5,Paris,2018-01,271,Ordinateur
655,6,Paris,2018-01,271,Wifi
656,7,Paris,2018-01,271,Bibliothèque
657,8,Paris,2018-01,271,Activités
658,0,Paris,2018-01,274,Bibliothèque
659,0,Paris,2018-01,277,Conseil logement
660,1,Paris,2018-01,277,Accompagnement social
661,2,Paris,2018-01,277,Conseil administratif
662,0,Paris,2018-01,278,Conseil logement
663,1,Paris,2018-01,278,Accompagnement social
664,2,Paris,2018-01,278,Conseil administratif
665,0,Paris,2018-01,279,Conseil logement
666,1,Paris,2018-01,279,Accompagnement social
667,2,Paris,2018-01,279,Conseil administratif
668,0,Paris,2018-01,280,Conseil logement
669,1,Paris,2018-01,280,Accompagnement social
670,2,Paris,2018-01,280,Conseil administratif
671,0,Arrondissement de Paris,2018-01,281,Conseil logement
672,1,Arrondissement de Paris,2018-01,281,Accompagnement social
673,2,Arrondissement de Paris,2018-01,281,Conseil administratif
674,0,Paris,2018-01,282,Conseil logement
675,1,Paris,2018-01,282,Permanence juridique
676,2,Paris,2018-01,282,Accompagnement social
677,3,Paris,2018-01,282,Conseil administratif
678,0,Paris,2018-01,283,Conseil logement
679,1,Paris,2018-01,283,Accompagnement social
680,2,Paris,2018-01,283,Conseil administratif
681,0,Paris,2018-01,284,Conseil logement
682,1,Paris,2018-01,284,Accompagnement social
683,2,Paris,2018-01,284,Conseil administratif
684,0,Paris,2018-01,285,Conseil logement
685,1,Paris,2018-01,285,Accompagnement social
686,2,Paris,2018-01,285,Conseil administratif
687,0,Paris,2018-01,286,Accompagnement à l'emploi
688,1,Paris,2018-01,286,Permanence juridique
689,2,Paris,2018-01,286,Accompagnement social
690,3,Paris,2018-01,286,Conseil administratif
691,0,Paris,2018-01,287,Conseil logement
692,1,Paris,2018-01,287,Permanence juridique
693,2,Paris,2018-01,287,Accompagnement social
694,3,Paris,2018-01,287,Conseil administratif
695,0,Paris,2018-01,288,Conseil logement
696,1,Paris,2018-01,288,Accompagnement social
697,2,Paris,2018-01,288,Ecrivain public
698,3,Paris,2018-01,288,Conseil administratif
699,0,Paris,2018-01,289,Conseil logement
700,1,Paris,2018-01,289,Accompagnement social
701,2,Paris,2018-01,289,Conseil administratif
702,0,Paris,2018-01,290,Conseil logement
703,1,Paris,2018-01,290,Accompagnement social
704,2,Paris,2018-01,290,Ecrivain public
705,3,Paris,2018-01,290,Conseil administratif
706,0,Paris,2018-01,291,Conseil logement
707,1,Paris,2018-01,291,Permanence juridique
708,2,Paris,2018-01,291,Accompagnement social
709,3,Paris,2018-01,291,Conseil administratif
710,0,Arrondissement de Paris,2018-01,292,Conseil logement
711,1,Arrondissement de Paris,2018-01,292,Permanence juridique
712,2,Arrondissement de Paris,2018-01,292,Accompagnement social
713,3,Arrondissement de Paris,2018-01,292,Conseil administratif
714,0,Paris,2018-01,293,Conseil logement
715,1,Paris,2018-01,293,Permanence juridique
716,2,Paris,2018-01,293,Accompagnement social
717,3,Paris,2018-01,293,Conseil administratif
718,0,Paris,2018-01,294,Accompagnement social
719,0,Arrondissement de Paris,2018-01,295,Conseil logement
720,1,Arrondissement de Paris,2018-01,295,Permanence juridique
721,2,Arrondissement de Paris,2018-01,295,Accompagnement social
722,3,Arrondissement de Paris,2018-01,295,Conseil administratif
723,0,Arrondissement de Paris,2018-01,296,Conseil logement
724,1,Arrondissement de Paris,2018-01,296,Permanence juridique
725,2,Arrondissement de Paris,2018-01,296,Accompagnement social
726,3,Arrondissement de Paris,2018-01,296,Conseil administratif
727,0,Arrondissement de Paris,2018-01,297,Conseil logement
728,1,Arrondissement de Paris,2018-01,297,Permanence juridique
729,2,Arrondissement de Paris,2018-01,297,Accompagnement social
730,3,Arrondissement de Paris,2018-01,297,Conseil administratif
731,0,Arrondissement de Paris,2018-01,298,Conseil logement
732,1,Arrondissement de Paris,2018-01,298,Accompagnement social
733,2,Arrondissement de Paris,2018-01,298,Conseil administratif
734,0,Arrondissement de Paris,2018-01,299,Conseil logement
735,1,Arrondissement de Paris,2018-01,299,Accompagnement social
736,2,Arrondissement de Paris,2018-01,299,Conseil administratif
737,0,Paris,2018-01,302,Conseil logement
738,1,Paris,2018-01,302,Accompagnement social
739,2,Paris,2018-01,302,Conseil administratif
740,0,Paris,2018-01,303,Conseil logement
741,1,Paris,2018-01,303,Permanence juridique
742,2,Paris,2018-01,303,Accompagnement social
743,3,Paris,2018-01,303,Conseil administratif
744,0,Paris,2018-01,304,Psychologie
745,1,Paris,2018-01,304,Suivi grossesse
746,2,Paris,2018-01,304,Accompagnement à l'emploi
747,3,Paris,2018-01,304,Conseil logement
748,4,Paris,2018-01,304,Permanence juridique
749,5,Paris,2018-01,304,Domiciliation
750,6,Paris,2018-01,304,Accompagnement social
751,7,Paris,2018-01,304,Conseil administratif
752,8,Paris,2018-01,304,Numérisation de documents
753,0,Paris,2018-01,305,Psychologie
754,1,Paris,2018-01,305,Accompagnement à l'emploi
755,2,Paris,2018-01,305,Conseil logement
756,3,Paris,2018-01,305,Permanence juridique
757,4,Paris,2018-01,305,Accompagnement social
758,5,Paris,2018-01,305,Conseil administratif
759,0,Paris,2018-01,306,Psychologie
760,1,Paris,2018-01,306,Accompagnement à l'emploi
761,2,Paris,2018-01,306,Conseil logement
762,3,Paris,2018-01,306,Permanence juridique
763,4,Paris,2018-01,306,Accompagnement social
764,5,Paris,2018-01,306,Numérisation de documents
765,0,Paris,2018-01,309,Conseil administratif
766,1,Paris,2018-01,309,Ordinateur
767,0,Arrondissement de Paris,2018-01,312,Formation français
768,1,Arrondissement de Paris,2018-01,312,Soutien scolaire
769,2,Arrondissement de Paris,2018-01,312,Domiciliation
770,3,Arrondissement de Paris,2018-01,312,Accompagnement social
771,4,Arrondissement de Paris,2018-01,312,Ecrivain public
772,0,Paris,2018-01,314,Conseil administratif
773,0,Paris,2018-01,323,Conseil logement
774,1,Paris,2018-01,323,Permanence juridique
775,0,Paris,2018-01,324,Conseil logement
776,1,Paris,2018-01,324,Permanence juridique
777,0,Paris,2018-01,326,Permanence juridique
778,0,Paris,2018-01,327,Permanence juridique
779,0,Département de Paris,2018-01,328,Permanence juridique
780,0,Paris,2018-01,329,Permanence juridique
781,0,Paris,2018-01,335,Addiction
782,1,Paris,2018-01,335,Dépistage
783,2,Paris,2018-01,335,Accompagnement à l'emploi
784,3,Paris,2018-01,335,Conseil logement
785,4,Paris,2018-01,335,Permanence juridique
786,5,Paris,2018-01,335,Domiciliation
787,6,Paris,2018-01,335,Accompagnement social
788,7,Paris,2018-01,335,Activités
789,0,Paris,2018-01,338,Atelier numérique
790,1,Paris,2018-01,338,Conseil administratif
791,2,Paris,2018-01,338,Ordinateur
792,0,Paris,2018-01,342,Permanence juridique
793,0,Paris,2018-01,343,Accompagnement à l'emploi
794,1,Paris,2018-01,343,Permanence juridique
795,0,Paris,2018-01,344,Psychologie
796,1,Paris,2018-01,344,Permanence juridique
797,0,Paris,2018-01,347,Conseil administratif
798,0,Arrondissement de Paris,2018-01,348,Accompagnement à l'emploi
799,1,Arrondissement de Paris,2018-01,348,Permanence juridique
800,2,Arrondissement de Paris,2018-01,348,Accompagnement social
801,3,Arrondissement de Paris,2018-01,348,Conseil administratif
802,0,Paris,2018-01,349,Accompagnement à l'emploi
803,1,Paris,2018-01,349,Accompagnement social
804,2,Paris,2018-01,349,Conseil administratif
805,0,Arrondissement de Paris,2018-01,351,Accompagnement à l'emploi
806,1,Arrondissement de Paris,2018-01,351,Accompagnement social
807,2,Arrondissement de Paris,2018-01,351,Conseil administratif
808,0,Arrondissement de Paris,2018-01,352,Accompagnement à l'emploi
809,1,Arrondissement de Paris,2018-01,352,Permanence juridique
810,2,Arrondissement de Paris,2018-01,352,Accompagnement social
811,3,Arrondissement de Paris,2018-01,352,Conseil administratif
812,0,Paris,2018-01,353,Conseil administratif
813,0,Paris,2018-01,354,Conseil administratif
814,0,Paris,2018-01,355,Conseil administratif
815,0,Département de Paris,2018-01,359,Accompagnement à l'emploi
816,1,Département de Paris,2018-01,359,Conseil administratif
817,2,Département de Paris,2018-01,359,Ordinateur
818,3,Département de Paris,2018-01,359,Wifi
819,0,Département de Paris,2018-01,360,Accompagnement à l'emploi
820,0,Paris,2018-01,361,Accompagnement à l'emploi
821,0,Paris,2018-01,362,Accompagnement à l'emploi
822,0,Paris,2018-01,363,Accompagnement à l'emploi
823,1,Paris,2018-01,363,Ordinateur
824,0,Département de Paris,2018-01,364,Accompagnement à l'emploi
825,0,Département de Paris,2018-01,365,Accompagnement à l'emploi
826,0,Paris,2018-01,366,Accompagnement à l'emploi
827,0,Département de Paris,2018-01,367,Accompagnement à l'emploi
828,0,Département de Paris,2018-01,368,Accompagnement à l'emploi
829,0,Département de Paris,2018-01,369,Accompagnement à l'emploi
830,0,Département de Paris,2018-01,370,Accompagnement à l'emploi
831,0,Département de Paris,2018-01,371,Accompagnement à l'emploi
832,0,Paris,2018-01,372,Accompagnement à l'emploi
833,1,Paris,2018-01,372,Ordinateur
834,0,Paris,2018-01,373,Accompagnement à l'emploi
835,0,Paris,2018-01,374,Accompagnement à l'emploi
836,0,Paris,2018-01,376,Accompagnement à l'emploi
837,1,Paris,2018-01,376,Conseil handicap
838,0,Paris,2018-01,378,Soins enfants
839,1,Paris,2018-01,378,Suivi grossesse
840,0,Paris,2018-01,382,Soins enfants
841,0,Paris,2018-01,384,Soins enfants
842,0,Paris,2018-01,386,Soins enfants
843,1,Paris,2018-01,386,Suivi grossesse
844,0,Arrondissement de Paris,2018-01,389,Soins enfants
845,1,Arrondissement de Paris,2018-01,389,Suivi grossesse
846,0,Arrondissement de Paris,2018-01,401,Soins enfants
847,1,Arrondissement de Paris,2018-01,401,Suivi grossesse
848,2,Arrondissement de Paris,2018-01,401,Gynécologie
849,0,Paris,2018-01,409,Soins enfants
850,1,Paris,2018-01,409,Suivi grossesse
851,0,Arrondissement de Paris,2018-01,426,Soins enfants
852,0,Paris,2018-01,431,Soins enfants
853,1,Paris,2018-01,431,Suivi grossesse
854,2,Paris,2018-01,431,Gynécologie
855,0,Arrondissement de Paris,2018-01,435,Soins enfants
856,0,Arrondissement de Paris,2018-01,439,Dentaire
857,1,Arrondissement de Paris,2018-01,439,Radiologie
858,2,Arrondissement de Paris,2018-01,439,Stomatologie
859,0,Paris,2018-01,440,Restauration assise
860,0,Paris,2018-01,441,Restauration assise
861,0,Paris,2018-01,442,Restauration assise
862,0,Arrondissement de Paris,2018-01,443,Restauration assise
863,0,Paris,2018-01,444,Restauration assise
864,0,Paris,2018-01,445,Distribution alimentaire
865,1,Paris,2018-01,445,Restauration assise
866,0,Paris,2018-01,446,Distribution alimentaire
867,1,Paris,2018-01,446,Restauration assise
868,0,Paris,2018-01,447,Distribution alimentaire
869,1,Paris,2018-01,447,Restauration assise
870,0,Arrondissement de Paris,2018-01,448,Distribution alimentaire
871,1,Arrondissement de Paris,2018-01,448,Restauration assise
872,0,Paris,2018-01,452,Fontaine
873,0,Paris,2018-01,453,Fontaine
874,0,Paris,2018-01,454,Fontaine
875,0,Paris,2018-01,455,Fontaine
876,0,Paris,2018-01,456,Fontaine
877,0,Paris,2018-01,457,Fontaine
878,0,Paris,2018-01,458,Fontaine
879,0,Paris,2018-01,459,Fontaine
880,0,Paris,2018-01,460,Fontaine
881,0,Paris,2018-01,461,Fontaine
882,0,Paris,2018-01,462,Fontaine
883,0,Paris,2018-01,463,Fontaine
884,0,Paris,2018-01,464,Fontaine
885,0,Paris,2018-01,465,Fontaine
886,0,Paris,2018-01,466,Fontaine
887,0,Paris,2018-01,467,Fontaine
888,0,Paris,2018-01,468,Fontaine
889,0,Paris,2018-01,469,Fontaine
890,0,Paris,2018-01,470,Fontaine
891,0,Paris,2018-01,471,Fontaine
892,0,Paris,2018-01,472,Fontaine
893,0,Paris,2018-01,473,Fontaine
894,0,Paris,2018-01,474,Fontaine
895,0,Paris,2018-01,475,Fontaine
896,0,Paris,2018-01,476,Fontaine
897,0,Paris,2018-01,477,Fontaine
898,0,Paris,2018-01,478,Fontaine
899,0,Paris,2018-01,479,Fontaine
900,0,Paris,2018-01,480,Fontaine
901,0,Paris,2018-01,481,Fontaine
902,0,Paris,2018-01,482,Fontaine
903,0,Paris,2018-01,483,Fontaine
904,0,Paris,2018-01,484,Fontaine
905,0,Paris,2018-01,485,Fontaine
906,0,Paris,2018-01,486,Fontaine
907,0,Paris,2018-01,487,Fontaine
908,0,Paris,2018-01,488,Fontaine
909,0,Paris,2018-01,489,Fontaine
910,0,Paris,2018-01,490,Fontaine
911,0,Paris,2018-01,491,Fontaine
912,0,Paris,2018-01,492,Fontaine
913,0,Paris,2018-01,493,Fontaine
914,0,Paris,2018-01,494,Fontaine
915,0,Paris,2018-01,495,Fontaine
916,0,Paris,2018-01,496,Fontaine
917,0,Paris,2018-01,497,Fontaine
918,0,Paris,2018-01,498,Fontaine
919,0,Paris,2018-01,499,Fontaine
920,0,Paris,2018-01,500,Fontaine
921,0,Paris,2018-01,501,Fontaine
922,0,Paris,2018-01,502,Fontaine
923,0,Paris,2018-01,503,Fontaine
924,0,Paris,2018-01,504,Fontaine
925,0,Paris,2018-01,505,Fontaine
926,0,Paris,2018-01,506,Fontaine
927,0,Paris,2018-01,507,Fontaine
928,0,Paris,2018-01,508,Fontaine
929,0,Paris,2018-01,509,Fontaine
930,0,Paris,2018-01,510,Fontaine
931,0,Paris,2018-01,511,Fontaine
932,0,Paris,2018-01,512,Fontaine
933,0,Paris,2018-01,513,Fontaine
934,0,Paris,2018-01,514,Fontaine
935,0,Paris,2018-01,515,Fontaine
936,0,Paris,2018-01,516,Fontaine
937,0,Paris,2018-01,517,Fontaine
938,0,Paris,2018-01,518,Fontaine
939,0,Paris,2018-01,519,Fontaine
940,0,Paris,2018-01,520,Fontaine
941,0,Paris,2018-01,521,Fontaine
942,0,Paris,2018-01,522,Fontaine
943,0,Paris,2018-01,523,Fontaine
944,0,Paris,2018-01,524,Fontaine
945,0,Paris,2018-01,525,Fontaine
946,0,Paris,2018-01,526,Fontaine
947,0,Paris,2018-01,527,Fontaine
948,0,Paris,2018-01,528,Fontaine
949,0,Paris,2018-01,529,Fontaine
950,0,Paris,2018-01,530,Fontaine
951,0,Paris,2018-01,531,Fontaine
952,0,Paris,2018-01,532,Fontaine
953,0,Paris,2018-01,533,Fontaine
954,0,Paris,2018-01,534,Fontaine
955,0,Paris,2018-01,535,Fontaine
956,0,Paris,2018-01,536,Fontaine
957,0,Paris,2018-01,537,Fontaine
958,0,Paris,2018-01,538,Fontaine
959,0,Paris,2018-01,539,Fontaine
960,0,Paris,2018-01,540,Fontaine
961,0,Paris,2018-01,541,Fontaine
962,0,Paris,2018-01,542,Fontaine
963,0,Paris,2018-01,543,Fontaine
964,0,Paris,2018-01,544,Fontaine
965,0,Paris,2018-01,545,Fontaine
966,0,Paris,2018-01,546,Fontaine
967,0,Paris,2018-01,547,Fontaine
968,0,Paris,2018-01,548,Fontaine
969,0,Paris,2018-01,549,Fontaine
970,0,Paris,2018-01,550,Fontaine
971,0,Paris,2018-01,551,Fontaine
972,0,Paris,2018-01,552,Fontaine
973,0,Paris,2018-01,553,Fontaine
974,0,Paris,2018-01,554,Fontaine
975,0,Paris,2018-01,555,Fontaine
976,0,Paris,2018-01,556,Fontaine
977,0,Paris,2018-01,557,Fontaine
978,0,Paris,2018-01,558,Fontaine
979,0,Paris,2018-01,559,Fontaine
980,0,Paris,2018-01,560,Fontaine
981,0,Paris,2018-01,561,Fontaine
982,0,Paris,2018-01,562,Fontaine
983,0,Paris,2018-01,563,Fontaine
984,0,Paris,2018-01,564,Fontaine
985,0,Paris,2018-01,565,Fontaine
986,0,Paris,2018-01,566,Fontaine
987,0,Paris,2018-01,567,Fontaine
988,0,Paris,2018-01,568,Fontaine
989,0,Paris,2018-01,569,Fontaine
990,0,Paris,2018-01,570,Fontaine
991,0,Paris,2018-01,571,Fontaine
992,0,Paris,2018-01,572,Fontaine
993,0,Paris,2018-01,573,Fontaine
994,0,Paris,2018-01,574,Fontaine
995,0,Paris,2018-01,575,Fontaine
996,0,Paris,2018-01,576,Fontaine
997,0,Paris,2018-01,577,Fontaine
998,0,Paris,2018-01,578,Fontaine
999,0,Paris,2018-01,579,Fontaine
1000,0,Paris,2018-01,580,Fontaine
1001,0,Paris,2018-01,581,Fontaine
1002,0,Paris,2018-01,582,Fontaine
1003,0,Paris,2018-01,583,Fontaine
1004,0,Paris,2018-01,584,Fontaine
1005,0,Paris,2018-01,585,Fontaine
1006,0,Paris,2018-01,586,Fontaine
1007,0,Paris,2018-01,587,Fontaine
1008,0,Paris,2018-01,588,Toilettes
1009,1,Paris,2018-01,588,Fontaine
1010,0,Paris,2018-01,589,Fontaine
1011,0,Paris,2018-01,590,Fontaine
1012,0,Paris,2018-01,591,Fontaine
1013,0,Paris,2018-01,592,Fontaine
1014,0,Paris,2018-01,593,Fontaine
1015,0,Paris,2018-01,594,Fontaine
1016,0,Paris,2018-01,595,Fontaine
1017,0,Paris,2018-01,596,Fontaine
1018,0,Paris,2018-01,597,Fontaine
1019,0,Paris,2018-01,598,Fontaine
1020,0,Paris,2018-01,599,Fontaine
1021,0,Paris,2018-01,603,Fontaine
1022,0,Paris,2018-01,604,Fontaine
1023,0,Paris,2018-01,605,Fontaine
1024,0,Paris,2018-01,606,Fontaine
1025,0,Paris,2018-01,607,Fontaine
1026,0,Paris,2018-01,609,Fontaine
1027,0,Paris,2018-01,610,Fontaine
1028,0,Paris,2018-01,611,Fontaine
1029,0,Paris,2018-01,612,Fontaine
1030,0,Paris,2018-01,613,Fontaine
1031,0,Paris,2018-01,614,Fontaine
1032,0,Paris,2018-01,615,Fontaine
1033,0,Paris,2018-01,617,Fontaine
1034,0,Paris,2018-01,618,Fontaine
1035,0,Paris,2018-01,619,Fontaine
1036,0,Paris,2018-01,620,Fontaine
1037,0,Paris,2018-01,621,Fontaine
1038,0,Paris,2018-01,622,Fontaine
1039,0,Paris,2018-01,623,Fontaine
1040,0,Paris,2018-01,624,Fontaine
1041,0,Paris,2018-01,625,Fontaine
1042,0,Paris,2018-01,626,Fontaine
1043,0,Paris,2018-01,627,Fontaine
1044,0,Paris,2018-01,628,Fontaine
1045,0,Paris,2018-01,629,Fontaine
1046,0,Paris,2018-01,630,Fontaine
1047,0,Paris,2018-01,631,Fontaine
1048,0,Paris,2018-01,632,Fontaine
1049,0,Paris,2018-01,633,Fontaine
1050,0,Paris,2018-01,634,Fontaine
1051,0,Paris,2018-01,635,Fontaine
1052,0,Paris,2018-01,636,Fontaine
1053,0,Paris,2018-01,637,Fontaine
1054,0,Paris,2018-01,638,Fontaine
1055,0,Paris,2018-01,639,Fontaine
1056,0,Paris,2018-01,640,Fontaine
1057,0,Paris,2018-01,641,Fontaine
1058,0,Paris,2018-01,642,Fontaine
1059,0,Paris,2018-01,643,Fontaine
1060,0,Paris,2018-01,644,Fontaine
1061,0,Paris,2018-01,645,Fontaine
1062,0,Paris,2018-01,646,Fontaine
1063,0,Paris,2018-01,647,Fontaine
1064,0,Paris,2018-01,648,Fontaine
1065,0,Paris,2018-01,649,Fontaine
1066,0,Paris,2018-01,650,Fontaine
1067,0,Paris,2018-01,651,Fontaine
1068,0,Paris,2018-01,652,Fontaine
1069,0,Paris,2018-01,653,Fontaine
1070,0,Paris,2018-01,654,Fontaine
1071,0,Paris,2018-01,655,Fontaine
1072,0,Paris,2018-01,656,Fontaine
1073,0,Paris,2018-01,657,Fontaine
1074,0,Paris,2018-01,659,Fontaine
1075,0,Paris,2018-01,660,Fontaine
1076,0,Paris,2018-01,661,Fontaine
1077,0,Paris,2018-01,662,Fontaine
1078,0,Paris,2018-01,663,Fontaine
1079,0,Paris,2018-01,664,Fontaine
1080,0,Paris,2018-01,665,Fontaine
1081,0,Paris,2018-01,666,Fontaine
1082,0,Paris,2018-01,667,Fontaine
1083,0,Paris,2018-01,668,Fontaine
1084,0,Paris,2018-01,669,Fontaine
1085,0,Paris,2018-01,670,Fontaine
1086,0,Paris,2018-01,671,Fontaine
1087,0,Paris,2018-01,672,Fontaine
1088,0,Paris,2018-01,673,Fontaine
1089,0,Paris,2018-01,674,Fontaine
1090,0,Paris,2018-01,675,Fontaine
1091,0,Paris,2018-01,676,Fontaine
